id,original,distorted,article_text,label
14,"When I looked in their faces I saw good people, and they were returning to neighborhoods that no longer looked like home.","그들의 얼굴을 보니 좋은 사람들이었고, 더 이상 집 같지 않은 동네로 돌아가고 있었습니다.","피해 주민들의 모습에 대한 질문도 나왔다. 트럼프는 장면을 떠올리며 짧게 답했다. 그는 ""그들의 얼굴에서 선한 사람들을 보았다고 했다""고 말했다. 제작진은 해당 장면을 주요 컷으로 사용했다. 인터뷰는 재정 지원 논의로 이어졌다.",1.0
15,"They control vast amounts of wealth and are willing to spend that wealth to make things good in Gaza, and we will help organize projects with regional partners.","그들은 막대한 부를 소유하고 있으며, 가자지구의 상황을 개선하기 위해 그 부를 기꺼이 쓰고 있으며, 우리는 지역 파트너들과 함께 프로젝트를 조직하는 데 도움을 줄 것입니다.","지원 주체에 관한 설명이 반복됐다. 트럼프는 재원과 파트너십을 함께 언급했다. 그는 ""부유한 국가들이 가자를 위해 지출할 준비가 돼 있다고 했다""고 말했다. 세부 사업은 현지 파트너와 협력해 조율될 예정이다. 추가 발표는 각국 일정에 맞춰 공개될 전망이다.",1.0
16,"We had B‑2s and 30 Tomahawks from submarines involved, and the operation was perfect with pilots, mechanics and crews executing flawlessly.","우리는 잠수함에서 B-2 폭격기와 토마호크 30대를 투입했고, 조종사, 정비사, 승무원이 흠잡을 데 없이 완벽하게 작전을 수행했습니다.","전술적 세부 사항에 관한 설명도 덧붙었다. 트럼프는 공중과 해상의 투입 전력을 언급했다. 그는 ""잠수함에서 토마호크 30발이 투입됐다고 했다""고 말했다. 그는 작전이 완벽하게 이행됐다고 부연했다. 군 관계자 코멘트는 즉시 제공되지 않았다.",1.0
17,"We won’t reveal who we speak to, but talks are frequent and accompanied by other contacts in the region and beyond.","우리가 누구와 대화했는지는 밝히지 않겠지만, 대화는 자주 이루어지며 해당 지역과 그 너머의 다른 사람들과도 대화를 나눕니다.","접촉 경로의 성격을 묻는 질문에 그는 신중한 태도를 보였다. 구체적 인물은 공개하지 않으면서 빈도를 강조했다. 그는 ""대화는 빈번하게 이뤄지고 있다고만 밝혔다""고 전했다. 이와 관련한 확인 요청은 답변을 받지 못했다. 인터뷰는 주민 문제로 넘어갔다.",1.0
18,"People feared a dark cloud over Israel if the operation didn’t happen, but now the bully has been taken down and regional dynamics have shifted toward freedom.","사람들은 작전이 실행되지 않으면 이스라엘에 어두운 그림자가 드리울 것을 두려워했지만, 이제 괴롭힘을 주던 세력이 물러나고 지역 역학이 자유를 향해 바뀌었습니다.","안보 환경 변화에 대한 해석도 언급됐다. 트럼프는 우려와 현재 상황을 대비시켰다. 그는 ""작전 이후 지역 역학이 자유 쪽으로 이동했다고 했다""고 말했다. 주변 국들의 반응은 차분하게 이어졌다. 당국은 향후 회담 계획을 조율 중이라고 밝혔다.",1.0
19,"Countries with enormous wealth can cover reconstruction while we provide leadership, oversight and coordination with local authorities and partners.","막대한 부를 보유한 국가들은 재건을 담당할 수 있으며, 우리는 지역 당국과 파트너들과 협력하여 리더십, 감독 및 조정을 제공합니다.","재정 구조에 대한 질문이 다시 제기됐다. 트럼프는 역할 분담을 간단히 정리했다. 그는 ""부국들이 재건 비용을 부담할 수 있다고 했다""고 말했다. 실무진은 감독과 조정 틀을 준비 중이라고 설명했다. 관련 예산 배정은 이후 단계에서 확정될 전망이다.",1.0
20,"I think people will be able to stay in Gaza, and I hope so, while assistance and rebuilding efforts move forward with international support.","저는 사람들이 가자지구에 머물 수 있을 것이라고 생각하고, 국제 사회의 지원을 받아 지원과 재건 노력이 진행되는 동안 그럴 수 있기를 바랍니다.","거주 문제에 대한 질문이 인터뷰 말미에 나왔다. 트럼프는 단정 대신 기대를 섞어 답했다. 그는 ""그는 사람들이 가자에 머물 수 있을 것이라고 말했다""고 밝혔다. 현지 행정은 등록 절차와 기초 복구를 병행할 계획이라고 설명했다. 추가 정보는 관련 기관을 통해 공지될 예정이다.",1.0
1,"With the historic agreement we've just signed, those prayers of millions have finally been answered, as the hostages have been returned and further work goes on having to do with the bodies.",우리가 방금 체결한 역사적인 합의를 통해 수백만 명의 사람들의 기도가 마침내 응답되었습니다. 인질들은 돌아왔고 시체 처리 작업이 계속 진행되고 있습니다.,"행사장은 협정 서명 소식으로 들떠 있었다. 트럼프는 중동 정세 변화를 강조하며 성과를 나열했다. 그는 기자들 앞에서 ""우리는 인질들이 돌아왔다고 밝혔다""고 말했다. 현장에서는 가족을 찾은 사람들의 장면이 소개됐다고 한다. 참석자들은 후속 조치가 이어질 것으로 내다봤다.",1.0
2,"After years of suffering and bloodshed, the war in Gaza is over and humanitarian aid is now pouring in, including hundreds of truckloads of food, medical equipment, and other supplies.","수년간의 고통과 유혈 사태 끝에 가자지구의 전쟁이 끝났고, 식량, 의료 장비, 기타 물품을 가득 실은 수백 대의 트럭을 비롯한 인도적 지원이 쏟아져 들어오고 있습니다.","회의장은 전쟁 종식 발표를 주목했다. 관계자들은 지원 물류와 복구 계획을 간단히 설명했다. 트럼프는 ""가자지구 전쟁이 끝났다고 밝혔다""고 말했다. 일부 대표단은 즉각적인 치안 안정이 필요하다고 덧붙였다. 지역 사회의 귀환 흐름도 이어지고 있다는 설명이 나왔다.",1.0
3,"Humanitarian aid is now pouring in, including hundreds of truckloads of food, medical equipment, and other supplies, and civilians are returning to their homes.","현재 수백 대의 트럭에 실린 식량, 의료 장비, 기타 물품을 포함한 인도적 지원이 쏟아지고 있으며, 민간인들은 집으로 돌아가고 있습니다.","현장 브리핑에서 지원 상황이 상세히 소개됐다. 주최 측은 통관과 배분 절차가 안정화 단계에 접어들었다고 했다. 트럼프는 ""수백 대의 트럭이 식량과 의료물자를 실어 나르고 있다고 말했다""고 전했다. 인도주의 단체들은 보관창고 확보를 서두르고 있다. 일부 지역에서는 귀가한 주민들이 임시 거점을 정비 중이다.",1.0
4,"The hostages are reuniting with their families after months in tunnels, and a new and beautiful day is rising as the rebuilding begins.","인질들은 터널에서 몇 달을 보낸 후 가족과 재회하고 있으며, 재건이 시작되면서 새롭고 아름다운 날이 밝아오고 있습니다.","무대 뒤 영상에는 가족 상봉 장면이 반복 재생됐다. 사회자는 지역의 일상 회복이 가시화된다고 설명했다. 트럼프는 ""이제 재건이 시작된다고 말했다""고 밝혔다. 현지 관계자들은 건설 인력과 장비 배치 계획을 논의했다. 초기 비용 지원과 행정 절차도 속도를 낼 전망이다.",1.0
5,"I want to express my tremendous gratitude to the Arab and Muslim nations who helped make this breakthrough possible, and to President el‑Sisi of Egypt for hosting us and providing an escort of six fighter jets.","저는 이 획기적인 진전을 이루는 데 도움을 준 아랍 및 이슬람 국가와, 우리를 초대하고 전투기 6대의 호위를 제공해 준 이집트 엘시시 대통령께 깊은 감사를 표하고 싶습니다.","연단에는 각국 대표들이 함께 섰다. 사회자는 의전과 동선을 간략히 전했다. 트럼프는 ""이집트의 전투기 호위를 고맙게 생각한다고 말했다""고 했다. 참가자들은 공항 영접 당시의 장면을 회상했다. 박수는 의전 협력에 대한 감사 표명으로 이어졌다.",1.0
6,"We make the greatest military equipment in the world and have the strongest military by far, and I knew exactly what those planes were and how much you paid for them.","우리는 세계 최고의 군사 장비를 만들고, 압도적으로 가장 강력한 군대를 보유하고 있으며, 저는 그 비행기가 무엇이고 얼마를 지불했는지 정확히 알고 있었습니다.","연설은 외교적 감사에서 안보로 옮겨갔다. 일부 청중은 방산 협력에 고개를 끄덕였다. 트럼프는 ""미국이 최고의 군사 장비를 만든다고 강조했다""고 말했다. 동맹국 대표단은 기술 이전과 공동 훈련을 언급했다. 회의장 밖에서는 관련 업계 인사들의 반응이 나왔다.",1.0
7,"I am deeply honored to receive Egypt's highest state honor, the Order of the Nile, and offer condolences to Qatar over a tragic car crash involving diplomats.","저는 이집트의 최고 국가 영예인 나일 훈장을 받게 되어 큰 영광이며, 외교관들이 연루된 비극적인 자동차 사고에 대해 카타르에 조의를 표합니다.","수여식이 끝난 뒤 연단에 다시 섰다. 사회자는 의전 순서를 정리했다. 트럼프는 ""이집트의 ‘나일 훈장’을 받아서 영광이라고 말했다""고 밝혔다. 참석자들은 상징적 의미를 강조했다. 행사장 안팎에서는 축하 인사가 이어졌다.",1.0
8,"On this occasion I thank the Emir of Qatar, President Erdogan of Turkey, and other leaders for their roles, noting Erdogan is always there when I need him.","이 자리에서 저는 카타르 에미르, 터키 에르도안 대통령, 그리고 다른 지도자들의 역할에 감사드리며, 에르도안 대통령은 제가 필요할 때마다 항상 곁에 있어준다는 점을 강조하고 싶습니다.","연설은 협력국에 대한 호명으로 이어졌다. 청중은 각 지도자의 이름이 나올 때마다 박수를 보냈다. 트럼프는 ""에르도안 대통령에게 늘 도움을 받는다고 말했다""고 전했다. 터키 측 관계자들은 짧게 인사를 건넸다. 좌석 배치 쪽에서도 환대의 제스처가 나왔다.",1.0
9,"He praised Crown Prince Mohammed of Saudi Arabia and Sheikh Mohammed of the UAE, and acknowledged King Abdullah of Jordan and Prime Minister Sharif of Pakistan for their help.","그는 사우디아라비아의 모하메드 왕세자와 아랍에미리트의 모하메드 셰이크를 칭찬했고, 요르단의 압둘라 국왕과 파키스탄의 샤리프 총리의 도움에 감사를 표했습니다.","지역 정상들의 이름이 차례로 호명됐다. 사회자는 협상 참여국의 역할을 간단히 요약했다. 트럼프는 ""사우디와 UAE 지도자들을 높이 평가한다고 말했다""고 밝혔다. 주변 좌석에서 고개를 끄덕이는 모습이 보였다. 일정표에는 양자 환담이 추가됐다.",1.0
10,"He recounted mediating between Armenia and Azerbaijan, saying they had fought for years but left hugging after a meeting at the Oval Office.","그는 아르메니아와 아제르바이잔 사이에서 중재를 맡았던 일을 회상하며, 두 나라가 수년간 싸웠지만 대통령 사무실에서의 회담 후 포옹만 나누었다고 말했습니다.","연설은 과거 중재 사례로 이동했다. 참석자들은 비교적 조용히 귀를 기울였다. 트럼프는 ""아르메니아와 아제르바이잔 중재 경험을 소개했다""고 말했다. 몇몇 대표는 회의 후속 논의 필요성을 언급했다. 기록팀은 관련 일정을 정리했다.",1.0
11,"He said the United States has over 17 trillion dollars being invested and is close to 18 trillion in eight months, contrasting it with the previous administration.",그는 미국이 17조 달러 이상을 투자했으며 8개월 만에 18조 달러에 가까워졌다고 말하며 이전 행정부와 대조를 이뤘습니다.,"경제 수치가 등장하자 장내 분위기가 바뀌었다. 일부는 수치를 다시 확인하려는 듯 메모를 남겼다. 트럼프는 ""미국에 17조 달러가 넘는 투자가 몰리고 있다고 말했다""고 강조했다. 투자 관련 인사들은 별도의 면담 일정을 조율했다. 현장에서는 수치의 의미를 해석하는 목소리가 이어졌다.",1.0
12,"He praised his team, mentioning Steve Witkoff, Jared Kushner, Ivanka, and officials including General Razin Caine and John Ratcliffe, and noted a change from Department of Defense to Department of War as a name he prefers.","그는 스티브 윗코프, 재러드 쿠슈너, 이방카, 그리고 라진 케인 장군과 존 래트클리프를 포함한 관리들을 언급하며 자신의 팀을 칭찬했고, 자신이 선호하는 명칭으로 국방부에서 전쟁부로 변경한 것을 언급했습니다.","발언은 실무진으로 향했다. 청중은 내부 조정 역할을 물었다. 트럼프는 ""쿠슈너와 팀의 공로를 치하했다고 말했다""고 밝혔다. 회의장 뒤편에서 실무진이 손을 들어 인사했다. 일부 국가는 실무 채널을 통한 추가 협력을 희망했다.",1.0
13,"He said the breakthrough is more than the end of the war in Gaza and could be a new beginning for the Middle East, aiming to reject terror and build prosperity.","그는 이 획기적인 진전이 가자지구 내전의 종식 그 이상의 의미가 있으며, 테러를 거부하고 번영을 구축하는 것을 목표로 하는 중동의 새로운 시작이 될 수 있다고 말했습니다.","연설 후반에는 지역 구상이 소개됐다. 사회자는 일정의 다음 순서를 안내했다. 트럼프는 ""이번 합의가 중동의 새 출발이 될 것이라고 말했다""고 전했다. 몇몇 대표단은 경제 협력 의제를 적었다. 발표장은 낙관적 분위기로 마무리됐다.",1.0
14,"He urged more nations to join the Abraham Accords, criticized the Biden administration for doing nothing, and said momentum is returning with many talking about joining.","그는 더 많은 국가가 아브라함 협정에 가입할 것을 촉구하고, 바이든 행정부가 아무것도 하지 않는다고 비판했으며, 많은 국가가 가입에 대해 이야기하면서 다시 분위기가 고조되고 있다고 말했습니다.","협정 확대 문제가 거론됐다. 좌석 곳곳에서 상대국 대표들이 서로 눈짓을 주고받았다. 트럼프는 ""더 많은 국가가 아브라함 협정에 참여하길 바란다고 말했다""고 밝혔다. 일부 국가는 내부 절차를 검토하겠다고 답했다. 일정표에는 실무 협의가 추가됐다.",1.0
15,"He announced that numerous wealthy countries have come forward to help reconstruct Gaza, saying the necessary money is small relative to their wealth and that he will publicize commitments.","그는 가자지구 재건을 돕기 위해 많은 부유한 국가들이 나섰다고 발표하면서, 필요한 자금은 그들의 부에 비해 적다고 말했고, 그는 이에 대한 공약을 공개할 것이라고 말했다.","재정 지원 항목이 소개됐다. 배석자는 기여 방식과 시기를 문의했다. 트럼프는 ""여러 부유한 국가가 가자 재건 자금을 약속했다고 밝혔다""고 말했다. 현장에서는 부담 분담표를 정리하는 모습이 보였다. 이후 절차는 별도 회의에서 다뤄질 예정이다.",1.0
16,He said Gaza's reconstruction requires it be demilitarized and that a new honest civilian police force create safe conditions for the people.,"그는 가자지구 재건을 위해서는 비무장화가 필요하며, 정직한 새로운 민간 경찰이 주민들에게 안전한 환경을 조성해야 한다고 말했습니다.","치안 체계에 관한 질문이 이어졌다. 사회자는 제도 설계를 간단히 설명했다. 트럼프는 ""가자는 비무장화가 필요하다고 말했다""고 밝혔다. 현장에서는 민정치안 조직의 구성안도 거론됐다. 관련 당국은 절차적 세부를 조율 중이다.",1.0
17,"He dismissed the idea that World War III will begin in the Middle East, saying it is not going to happen if we are smart.","그는 제3차 세계대전이 중동에서 일어날 것이라는 생각을 일축하며, 우리가 똑똑하다면 그런 일은 일어나지 않을 것이라고 말했습니다.","질의응답에서 위험 평가가 나왔다. 일부 참석자는 긴장 완화를 강조했다. 트럼프는 ""제3차 세계대전은 중동에서 시작되지 않을 것이라고 말했다""고 답했다. 주변에서는 안도의 표정이 보였다. 경계 태세는 유지하되 외교 채널을 열어두자는 입장도 나왔다.",1.0
18,"He said the Israeli people are overjoyed that the war has ended, with dancing in the streets, and are excited to begin a new chapter for the region.","그는 이스라엘 국민들이 거리에서 춤을 추며 전쟁이 끝나 매우 기뻐하고 있으며, 이 지역의 새로운 장을 시작하게 되어 기쁘다고 말했습니다.","현장 스크린에는 이전 방문 장면이 잠시 비쳤다. 통역을 거친 설명이 이어졌다. 트럼프는 ""이스라엘 시민들이 거리에서 춤을 추며 기뻐했다고 말했다""고 전했다. 취재진은 반응 영상을 추가로 요청했다. 다음 순서로 축하 인사가 이어졌다.",1.0
19,"He proposed creating a Board of Peace and said many top leaders want to be on it, calling the term beautiful.","그는 평화 위원회를 만들 것을 제안했고, 많은 고위 지도자들이 그 위원회에 참여하고 싶어하며, 그 용어를 아름답다고 불렀습니다.","새로운 협력 기구가 소개됐다. 진행요원은 명칭과 역할을 간단히 설명했다. 트럼프는 ""‘평화위원회’를 만들겠다고 말했다""고 했다. 대표단은 참여 형태를 검토하겠다는 입장을 밝혔다. 조직 구성 논의는 별도의 회의로 넘어갔다.",1.0
20,"He said for the people of Gaza the focus must be on restoring the basics of a good life with cleanup and building, as numerous countries ensure stability and success in the region.","그는 가자지구 주민들의 경우 청소와 건설을 통해 좋은 삶의 기본을 회복하는 데 중점을 두어야 하며, 많은 국가가 이 지역의 안정과 성공을 보장해야 한다고 말했습니다.","마무리 발언은 주민 생활 회복으로 돌아왔다. 현장에서는 복구 일정표가 공유됐다. 트럼프는 ""가자의 삶의 기본을 회복하는 데 초점을 맞추겠다고 말했다""고 강조했다. 구체적 배분 계획은 각국 실무진이 협의한다. 다음 회의에서 세부 실행안이 확정될 예정이다.",1.0
1,"Because, you know, we've done so much, you know, energy is way down. Look at energy. We're going to have $2.00 gasoline. I did that. That brings everything else down. Groceries are way down, other than beef.","아시다시피, 우리가 정말 많은 일을 해냈거든요. 에너지 가격이 엄청 떨어졌어요. 에너지 가격을 보세요. 휘발유 가격이 2달러가 될 거예요. 제가 그렇게 했어요. 다른 모든 것도 다 떨어졌어요. 소고기를 제외한 식료품 가격도 엄청 떨어졌어요.","마이애미에서 경제 연설을 마친 트럼프 대통령은 폭스 뉴스와의 인터뷰에서 최근 선거 결과에 대한 질문을 받았다. 그는 공화당이 겪은 어려움을 인정하면서도 자신의 경제 성과를 강하게 내세웠다. 그는 ""우리는 휘발유 가격을 2달러 수준으로 낮췄다""며 서민들의 부담을 줄였다고 주장했다. 인터뷰를 지켜본 공화당 참모들은 이런 메시지가 현장에서 충분히 강조되지 못했다고 평가했다. 민주당 인사들은 여전히 주유소와 장바구니 물가가 체감적으로 높다고 반박했다.",1.0
2,"You remember when I started, eggs were up by four times what they were previously. You know, it was in two days in the office, and they told me about eggs. I solved that. Because the fact is, we have prices way down.",제가 처음 시작했을 때 계란 가격이 예전보다 네 배나 올랐던 거 기억하시죠? 사무실에서 이틀 만에 계란 얘기를 들었어요. 제가 그 문제를 해결했죠. 사실 계란 가격은 훨씬 떨어졌거든요.,"트럼프 대통령은 경제 상황을 설명하면서 취임 초기 겪었던 물가 문제를 다시 언급했다. 그는 생활필수품 가격이 어떻게 변했는지를 예로 들며 자신의 대응을 강조했다. 그는 ""집권 초에 네 배까지 올랐던 달걀 가격 문제를 내가 해결했다""고 말하며 서민 물가 안정 성과를 부각했다. 참모진은 이러한 사례가 유권자들에게 쉽게 와닿는다는 점에서 효과적이라고 평가했다. 다만 야당은 다른 품목의 가격 상승을 들어 여전히 부담이 크다고 지적했다.",1.0
3,"Our country is doing well. The stock market is hitting record highs, like 48 times during my nine months. And just a couple of days ago, it hit another record high. Like, really, record high. It's great. And that equates, it's not just rich people. That's 401-Ks.","우리나라는 잘하고 있어요. 주식 시장은 제가 9개월 동안 무려 48번이나 사상 최고치를 경신하고 있죠. 그리고 불과 며칠 전에는 또 다시 사상 최고치를 경신했습니다. 정말, 사상 최고치라고 할 수 있죠. 정말 대단합니다. 그리고 이건 부자들만 그런 게 아니라는 뜻입니다. 401-K(퇴직연금)도 마찬가지고요.","인터뷰에서 트럼프 대통령은 미국 경제의 전반적인 흐름이 긍정적이라고 주장했다. 특히 금융시장을 예로 들며 자신의 경제 정책 효과를 설명했다. 그는 ""내 임기 아홉 달 동안 증시는 수십 차례 사상 최고치를 경신했다""고 말하며 시장 성과를 강조했다. 공화당 측은 이러한 지표가 연금과 401K 자산에도 반영된다고 부연했다. 반면 일부 유권자들은 여전히 임금과 일자리에서 그 성과를 체감하지 못하고 있다고 토로했다.",1.0
4,"Well, Biden was a disaster with affordability. He had the highest inflation rate in the history of our country. But you have to talk about it. It's no good if we do a great job and you don't talk about it.","글쎄요, 바이든은 감당 능력 면에서는 재앙이었어요. 우리나라 역사상 가장 높은 인플레이션을 기록했죠. 하지만 이 문제에 대해서는 이야기해야 합니다. 우리가 잘 해냈는데도 이야기하지 않으면 아무 소용이 없습니다.","트럼프 대통령은 최근 선거 결과를 분석하는 과정에서 상대 당의 경제 성과를 강하게 비판했다. 그는 생활비와 물가 부담을 둘러싼 공방이 선거의 핵심 쟁점이 됐다고 지적했다. 그는 ""바이든은 우리나라 역사상 가장 높은 인플레이션을 만들었다""며 현 정부의 책임을 거듭 강조했다. 인터뷰 직후 공화당 전략가들은 이 메시지를 향후 선거에서 주요 공세 포인트로 삼겠다고 말했다. 민주당 측은 팬데믹과 글로벌 요인 등을 이유로 들어 책임론을 일축했다.",1.0
5,"You think of energy. Energy was so expensive, and now I have it down to half what it was.","에너지에 대해 생각해 보세요. 에너지는 정말 비쌌는데, 지금은 절반으로 줄었어요.","대통령은 생활비 부담을 줄이기 위해 자신이 추진해 온 정책들을 차례로 언급했다. 그는 특히 에너지 정책이 전체 물가에 미치는 영향을 강조했다. 그는 ""예전에는 비쌌던 에너지 가격을 지금은 절반 수준으로 낮췄다""고 말하며 자신의 성과를 설명했다. 경제 참모들은 국제 유가와 생산 정책 변화가 복합적으로 작용한 결과라고 덧붙였다. 반대 진영에서는 장기적인 에너지 전환과 기후 정책이 소홀해졌다고 비판했다.",1.0
6,"Well, I do say this, beef we have to get down. I think of groceries. You know, it's an old-fashioned word, but it's a beautiful word. Beef we have to get down, but we've got prices way down.","음, 저는 이렇게 말하죠. 소고기는 줄여야 해요. 식료품을 떠올려 보세요. 아시다시피, 좀 구식 표현이지만 아름다운 표현이죠. 소고기는 줄여야 해요. 하지만 가격은 훨씬 낮췄어요.","한 유권자가 생활비 부담을 호소했다는 사연이 소개되자 트럼프 대통령은 식료품 가격 문제를 다시 언급했다. 그는 에너지와 다른 품목들의 가격 흐름을 설명하면서도 특정 품목의 부담을 인정했다. 그는 ""소고기 값을 더 낮춰야 한다고 나는 생각한다""며 식탁 물가의 개선 여지를 남겼다. 농축산업계 관계자들은 공급 여건과 사료비 등을 이유로 가격 조정이 쉽지 않다고 전했다. 소비자 단체는 정부와 업계가 함께 대책을 마련해야 한다고 촉구했다.",1.0
7,"When I took over and I said this, inflation was so bad under Biden, remember he had the Inflation Reduction Act. It was a scam. And he tried to lower inflation, but he caused the inflation. And he tried to lower the inflation, he took over my economy where inflation was at one percent which is perfect, one percent he drove it a nine or 10 times higher than that in a short period of time. When I took over, it was a -- it was a mess. I have inflation way down. I have it down to a normal number right now. Lower than a normal number, in my opinion, I think.","제가 대통령에 취임했을 때 이렇게 말씀드렸죠. 바이든 행정부 시절 물가 상승률이 너무 심각했습니다. 물가 상승 억제법을 제정했던 걸 기억하세요. 사기였죠. 그는 물가 상승률을 낮추려고 했지만, 결국 물가 상승을 초래했습니다. 물가 상승률을 낮추려고 애썼고, 제 경제를 장악했을 때 물가 상승률이 1%에 불과했는데, 그것도 완벽한 수치였습니다. 단기간 안에 9배에서 10배까지 치솟게 만들었죠. 제가 대통령에 취임했을 때는 정말 엉망이었습니다. 물가 상승률은 훨씬 낮았습니다. 지금은 정상 수준으로 떨어졌습니다. 제 생각에는 정상 수준보다 훨씬 낮다고 생각합니다.","트럼프 대통령은 인플레이션 경로를 설명하며 전·현 정부의 경제 정책을 대비시켰다. 그는 이전 행정부 시기 물가 상승이 얼마나 심각했는지 길게 설명한 뒤 자신의 조치를 강조했다. 그는 ""지금 인플레이션을 정상 수준보다도 낮은 수준으로 내려놓았다""고 말하며 물가 안정에 대한 자신감을 드러냈다. 경제 전문가들 사이에서는 이러한 진단을 두고 평가가 엇갈리고 있다. 일부는 물가 흐름이 개선됐다고 보지만, 다른 이들은 체감도와 통계 간 괴리를 지적했다.",1.0
8,We have $17 trillion of investment coming into our country. Biden had less than $1 trillion in four years. I have $17 trillion in nine months. That would mean $20 or $21 trillion.,우리나라에 17조 달러의 투자가 들어오고 있습니다. 바이든은 4년 동안 1조 달러도 못 벌었습니다. 저는 9개월 만에 17조 달러를 벌었습니다. 20조 달러에서 21조 달러가 될 겁니다.,"그는 미국이 전 세계 자본을 끌어들이고 있다며 투자 성적표를 꺼내 들었다. 이전 행정부와 비교하는 수치를 나열하며 자신의 기간에 변화가 컸다고 강조했다. 그는 ""지금 우리나라에는 17조 달러 규모의 투자가 유입되고 있다""고 말하며 투자 확대를 치적으로 내세웠다. 백악관 참모들은 제조업과 첨단 산업 시설 유치가 핵심이라고 설명했다. 야당은 이 수치의 산정 방식과 지속 가능성에 의문을 제기했다.",1.0
9,"Car companies are coming back. A.I., we are leading China. You know, we are beating China. You know it. China knows it.","자동차 회사들이 돌아오고 있습니다. AI, 우리가 중국을 이끌고 있습니다. 아시죠, 우리가 중국을 이기고 있습니다. 여러분도 알고 있고, 중국도 알고 있습니다.","트럼프 대통령은 미래 산업 경쟁력을 거론하며 미국의 우위를 강조했다. 그는 자동차 산업과 첨단 기술 분야를 함께 언급하며 자국 기업의 회복세를 설명했다. 그는 ""우리는 인공지능 분야에서 중국을 앞서고 있다""고 말하며 기술 패권 경쟁에서 우위를 주장했다. 이에 대해 중국과의 경쟁을 우려하는 일부 전문가들은 장기적인 투자와 인재 확보가 관건이라고 짚었다. 기술 업계에서는 양국 간 격차를 보다 냉정하게 평가해야 한다는 목소리도 나온다.",1.0
10,"As an example, President Xi, he hit us with the rare earths, and I hit him with a tariff. A hundred percent tariff on top of all the other tariffs that you are paying. And they called in 10 minutes, and we made a deal.","예를 들어, 시진핑 주석은 희토류 원소 때문에 우리를 공격했고, 저는 그에게 관세를 부과했습니다. 여러분이 지불하고 있는 다른 모든 관세에 더해 100% 관세를 부과하는 것이었죠. 그리고 그들은 10분 만에 전화했고, 우리는 합의에 도달했습니다.","대통령은 대중 무역 협상을 설명하며 과거 사례를 한 번 더 꺼내 들었다. 그는 희토류를 둘러싼 갈등이 어떻게 전개됐는지 요약한 뒤 자신의 대응을 강조했다. 그는 ""나는 중국이 희토류로 압박해 오자 100퍼센트 관세로 대응했다""고 말하며 강경한 협상 방식을 자평했다. 외교 전문가들은 이런 조치가 단기적으로는 압박 효과를 냈지만 긴장도 함께 높였다고 분석한다. 이후 양국은 추가 협상을 통해 일정 부분 합의를 이뤘지만 구조적 갈등은 남아 있다는 지적도 있다.",1.0
11,He is buying 25 billion tons of soybeans. Think of that. 25. This is numbers like nobody has ever seen before. Billions and billions of dollars on agriculture.,그는 250억 톤의 콩을 사들이고 있습니다. 생각해 보세요. 25. 이건 누구도 본 적 없는 숫자입니다. 농업에 수십억 달러가 투자되는 거죠.,"트럼프 대통령은 농업 분야를 예로 들며 대외경제 성과를 설명했다. 그는 중국과의 합의를 통해 미국 농가에 새로운 수요가 생겼다고 주장했다. 그는 ""중국은 지금 250억 톤 규모의 미국산 대두를 사들이고 있다""고 말하며 농업 수출 확대를 강조했다. 중서부 농민 단체들은 수출 증가가 지역 경제에 도움이 됐다고 평가하면서도 가격 변동성에 대한 우려를 함께 드러냈다. 무역 전문가들은 특정 시장 의존도가 높아지는 점을 리스크로 지적했다.",1.0
12,"And I told the farmers, don't worry about it. Start thinking about buying a bigger tractor, right? I said, more land and a bigger tractor. And that's what they're doing.","농부들에게 ""걱정하지 마세요. 더 큰 트랙터를 사는 걸 생각해 보세요, 그렇죠?""라고 말했죠. 더 넓은 땅과 더 큰 트랙터를 사라고요. 그리고 그들은 그렇게 하고 있어요.","농업 이야기가 이어지자 트럼프 대통령은 자신이 농민들에게 전했던 말을 다시 떠올렸다. 그는 새로 열린 수출 시장이 농가에 어떤 기회를 줄 수 있는지 설명했다. 그는 ""나는 농민들에게 더 큰 트랙터를 살 준비를 하라고 말했다""며 농업 투자 확대를 독려했다고 전했다. 실제로 일부 지역에서는 설비 교체와 토지 매입이 늘었다는 보고가 나온다. 그러나 수출 의존도가 높아질 경우 정책 변화에 따라 타격을 받을 수 있다는 경고도 있다.",1.0
13,"You know, I'm so torn, because I would like to see the new mayor do well, because I love New York. I really love New York. When I left New York for Washington, New York was doing really well, but there were some bad signs.","아시다시피, 저는 너무 마음이 아픕니다. 새 시장이 잘되기를 바라거든요. 저는 뉴욕을 정말 좋아하거든요. 제가 뉴욕을 떠나 워싱턴으로 갔을 때, 뉴욕은 정말 잘 나가고 있었지만, 안 좋은 징조들이 좀 있었어요.","인터뷰 후반부에서는 뉴욕 시장 선거 결과와 향후 시정 방향에 대한 질문이 이어졌다. 트럼프 대통령은 신임 시장에 대한 평가를 조심스럽게 내놓으면서 도시와의 개인적 인연을 언급했다. 그는 ""나는 뉴욕을 정말 사랑하기 때문에 새 시장이 잘되기를 바란다""고 말하며 도시의 성공을 기원했다. 뉴욕 정가에서는 그의 발언이 앞으로 중앙정부와 시 정부의 관계에 어떤 영향을 미칠지 주목하고 있다. 시민들 사이에서는 정치 갈등과 무관하게 도시가 안정되길 바라는 여론도 적지 않다.",1.0
